config_id,routing_strategy,scheduler,time_step_s,offered_load_factor,deadline_factor,backhaul_factor,minimum_elevation_deg,rf_efficiency_factor,item_id,delivered,deadline_met,latency_s,failure_reason
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,0.75,1.5,20.0,1.25,archive-001,True,True,478.4180575797985,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,0.75,1.5,20.0,1.25,telemetry-001,True,True,379.15515937611104,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,0.75,1.5,20.0,1.25,waveform-001,True,True,375.4386610159098,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,0.75,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,0.75,1.5,20.0,1.25,archive-001,True,True,478.4180575797985,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,0.75,1.5,20.0,1.25,telemetry-001,True,True,379.15515937611104,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,0.75,1.5,20.0,1.25,waveform-001,True,True,375.4386610159098,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,0.75,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.0,1.5,20.0,1.25,archive-001,True,True,478.4180575797985,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.0,1.5,20.0,1.25,telemetry-001,True,True,431.9418266390531,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.0,1.5,20.0,1.25,waveform-001,True,True,416.57223336041,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.0,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.0,1.5,20.0,1.25,archive-001,True,True,478.4180575797985,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.0,1.5,20.0,1.25,telemetry-001,True,True,379.15515937611104,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.0,1.5,20.0,1.25,waveform-001,True,True,375.4386610159098,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.0,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.0,1.5,20.0,1.25,archive-001,True,True,478.4180575797985,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.0,1.5,20.0,1.25,telemetry-001,True,True,379.15515937611104,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.0,1.5,20.0,1.25,waveform-001,True,True,375.4386610159098,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.0,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.5,1.5,20.0,1.25,archive-001,True,True,478.4180575797985,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.5,1.5,20.0,1.25,telemetry-001,True,True,431.9418266390531,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.5,1.5,20.0,1.25,waveform-001,True,True,416.57223336041,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,0.75,1.5,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.5,1.5,20.0,1.25,archive-001,True,True,478.4180575797985,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.5,1.5,20.0,1.25,telemetry-001,True,True,379.15515937611104,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.5,1.5,20.0,1.25,waveform-001,True,True,375.4386610159098,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,0.75,1.5,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,1.5,20.0,1.25,archive-001,True,True,478.4180575797985,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,1.5,20.0,1.25,telemetry-001,True,True,379.15515937611104,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,1.5,20.0,1.25,waveform-001,True,True,375.4386610159098,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,0.75,1.5,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,1.5,20.0,1.25,archive-001,True,True,500.6746572851326,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,1.5,20.0,1.25,telemetry-001,True,True,458.12937123302083,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,1.5,20.0,1.25,waveform-001,True,True,409.7368493735196,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,0.75,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,1.5,20.0,1.25,archive-001,True,True,500.6746572851326,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,1.5,20.0,1.25,telemetry-001,True,True,404.53839291480153,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,1.5,20.0,1.25,waveform-001,True,True,416.07403133305286,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,0.75,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,1.5,20.0,1.25,archive-001,True,True,500.6746572851326,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,1.5,20.0,1.25,telemetry-001,True,True,404.53839291480153,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,1.5,20.0,1.25,waveform-001,True,True,416.07403133305286,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,0.75,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,1.5,20.0,1.25,archive-001,True,True,500.6746572851326,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,1.5,20.0,1.25,telemetry-001,True,True,458.12937123302083,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,1.5,20.0,1.25,waveform-001,True,True,409.7368493735196,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.0,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,1.5,20.0,1.25,archive-001,True,True,500.6746572851326,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,1.5,20.0,1.25,telemetry-001,True,True,404.53839291480153,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,1.5,20.0,1.25,waveform-001,True,True,416.07403133305286,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.0,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,1.5,20.0,1.25,archive-001,True,True,500.6746572851326,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,1.5,20.0,1.25,telemetry-001,True,True,404.53839291480153,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,1.5,20.0,1.25,waveform-001,True,True,416.07403133305286,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.0,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,1.5,20.0,1.25,archive-001,True,True,500.6746572851326,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,1.5,20.0,1.25,telemetry-001,True,True,458.12937123302083,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,1.5,20.0,1.25,waveform-001,True,True,409.7368493735196,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.0,1.5,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,1.5,20.0,1.25,archive-001,True,True,500.6746572851326,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,1.5,20.0,1.25,telemetry-001,True,True,404.53839291480153,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,1.5,20.0,1.25,waveform-001,True,True,416.07403133305286,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.0,1.5,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,1.5,20.0,1.25,archive-001,True,True,500.6746572851326,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,1.5,20.0,1.25,telemetry-001,True,True,404.53839291480153,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,1.5,20.0,1.25,waveform-001,True,True,416.07403133305286,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.0,1.5,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,1.5,20.0,1.25,archive-001,True,True,522.597906384367,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,1.5,20.0,1.25,telemetry-001,True,True,486.58932925960085,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,1.5,20.0,1.25,waveform-001,True,True,464.82844490401214,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,0.75,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,1.5,20.0,1.25,archive-001,True,True,522.597906384367,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,1.5,20.0,1.25,telemetry-001,True,True,429.6519177223622,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,1.5,20.0,1.25,waveform-001,True,True,469.46372831015833,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,0.75,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,1.5,20.0,1.25,archive-001,True,True,522.597906384367,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,1.5,20.0,1.25,telemetry-001,True,True,429.6519177223622,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,1.5,20.0,1.25,waveform-001,True,True,469.46372831015833,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,0.75,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,1.5,20.0,1.25,archive-001,True,True,522.597906384367,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,1.5,20.0,1.25,telemetry-001,True,True,486.58932925960085,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,1.5,20.0,1.25,waveform-001,True,True,464.82844490401214,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.0,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,1.5,20.0,1.25,archive-001,True,True,522.597906384367,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,1.5,20.0,1.25,telemetry-001,True,True,429.6519177223622,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,1.5,20.0,1.25,waveform-001,True,True,469.46372831015833,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.0,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,1.5,20.0,1.25,archive-001,True,True,522.597906384367,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,1.5,20.0,1.25,telemetry-001,True,True,429.6519177223622,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,1.5,20.0,1.25,waveform-001,True,True,469.46372831015833,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.0,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,1.5,20.0,1.25,archive-001,True,True,522.597906384367,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,1.5,20.0,1.25,telemetry-001,True,True,486.58932925960085,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,1.5,20.0,1.25,waveform-001,True,True,464.82844490401214,
canonical-contact-plan-routing-v1.1,next-contact,edf,1.0,1.25,1.5,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,1.5,20.0,1.25,archive-001,True,True,522.597906384367,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,1.5,20.0,1.25,telemetry-001,True,True,429.6519177223622,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,1.5,20.0,1.25,waveform-001,True,True,469.46372831015833,
canonical-contact-plan-routing-v1.1,earliest-arrival,edf,1.0,1.25,1.5,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,1.5,20.0,1.25,archive-001,True,True,522.597906384367,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,1.5,20.0,1.25,telemetry-001,True,True,429.6519177223622,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,1.5,20.0,1.25,waveform-001,True,True,469.46372831015833,
canonical-contact-plan-routing-v1.1,deadline-aware,edf,1.0,1.25,1.5,1.5,20.0,1.25,image-001,False,False,,INSUFFICIENT_CAPACITY
